No.,Name,Position,G,A,P,PIM,TS,+/-,TOT,SHF,AVG,Sh_Period_1,Time_On_Ice_Period_1,Sh_Period_2,Time_On_Ice_Period_2,Sh_Period_3,Time_On_Ice_Period_3,url_game,team,Sh_OverTime,Time_On_Ice_OverTime
22,PETERSON LPETERSON Linn,F,0.0,0.0,0.0,0.0,0.0,0.0,10:53,14.0,0:46,0.0,1:58,0.0,2:34,0.0,6:21,../../../en/results/ice-hockey/results-women-qfnl-000200-.htm,Sweden,,
1,AKER AAKER Agnes,GK,,,,,,,,,,,,,,,,../../../en/results/ice-hockey/results-women-qfnl-000200-.htm,Sweden,,
20,BERGSTROM PBERGSTROM Paula,D,,,,,,,,,,,,,,,,../../../en/results/ice-hockey/results-women-qfnl-000200-.htm,Sweden,,
90,TOMKINS MTOMKINS Matt,GK,0.0,0.0,0.0,0.0,0.0,,0:00,,0:00,0.0,,0.0,,0.0,,../../../en/results/ice-hockey/results-men-gpa-000300-.htm,Canada,,
80,PASQUALE EPASQUALE Eddie,GK,0.0,0.0,0.0,0.0,0.0,,57:34,,57:34,0.0,,0.0,,0.0,,../../../en/results/ice-hockey/results-men-gpa-000300-.htm,Canada,,
12,STAAL ESTAAL Eric,F,0.0,1.0,1.0,4.0,3.0,0.0,17:20,26.0,0:40,0.0,4:48,2.0,6:02,1.0,6:30,../../../en/results/ice-hockey/results-men-gpa-000300-.htm,Canada,,
22,POWER OPOWER Owen,D,0.0,0.0,0.0,0.0,3.0,0.0,22:13,31.0,0:43,0.0,6:13,1.0,8:07,2.0,7:53,../../../en/results/ice-hockey/results-men-gpa-000300-.htm,Canada,,
32,McTAVISH MMcTAVISH Mason,F,0.0,0.0,0.0,0.0,2.0,0.0,15:53,25.0,0:38,1.0,4:55,0.0,5:14,1.0,5:44,../../../en/results/ice-hockey/results-men-gpa-000300-.htm,Canada,,
37,ROBINSON MROBINSON Mat,D,1.0,0.0,1.0,0.0,1.0,0.0,15:38,23.0,0:40,1.0,5:37,0.0,4:52,0.0,5:09,../../../en/results/ice-hockey/results-men-gpa-000300-.htm,Canada,,
96,HO-SANG JHO-SANG Josh,F,0.0,1.0,1.0,0.0,1.0,0.0,14:28,21.0,0:41,0.0,4:26,0.0,4:46,1.0,5:16,../../../en/results/ice-hockey/results-men-gpa-000300-.htm,Canada,,
9,KNIGHT CKNIGHT Corban,F,1.0,0.0,1.0,0.0,1.0,0.0,13:19,22.0,0:36,0.0,3:57,1.0,3:05,0.0,6:17,../../../en/results/ice-hockey/results-men-gpa-000300-.htm,Canada,,
15,TAMBELLINI ATAMBELLINI Adam,F,0.0,0.0,0.0,0.0,2.0,-1.0,13:19,16.0,0:49,1.0,4:03,0.0,3:05,1.0,6:11,../../../en/results/ice-hockey/results-men-gpa-000300-.htm,Canada,,
23,WOTHERSPOON TWOTHERSPOON Tyler,D,0.0,0.0,0.0,0.0,1.0,1.0,13:04,21.0,0:37,0.0,4:53,1.0,6:09,0.0,2:02,../../../en/results/ice-hockey/results-men-gpa-000300-.htm,Canada,,
56,NOREAU MNOREAU Maxim,D,0.0,0.0,0.0,0.0,3.0,-2.0,21:24,29.0,0:44,0.0,7:15,1.0,5:24,2.0,8:45,../../../en/results/ice-hockey/results-men-gpa-000300-.htm,Canada,,
91,WEAL JWEAL Jordan,F,0.0,0.0,0.0,0.0,3.0,-1.0,17:15,21.0,0:49,1.0,4:42,0.0,5:27,2.0,7:06,../../../en/results/ice-hockey/results-men-gpa-000300-.htm,Canada,,
10,STREET BSTREET Ben,F,0.0,0.0,0.0,0.0,2.0,-1.0,12:22,23.0,0:32,2.0,4:25,0.0,4:41,0.0,3:16,../../../en/results/ice-hockey/results-men-gpa-000300-.htm,Canada,,
13,JOHNSON KJOHNSON Kent,F,0.0,0.0,0.0,0.0,5.0,-1.0,17:36,25.0,0:42,2.0,6:06,1.0,5:11,2.0,6:19,../../../en/results/ice-hockey/results-men-gpa-000300-.htm,Canada,,
19,O'DELL EO'DELL Eric,F,0.0,0.0,0.0,0.0,1.0,-1.0,20:13,27.0,0:44,0.0,5:47,0.0,6:41,1.0,7:45,../../../en/results/ice-hockey/results-men-gpa-000300-.htm,Canada,,
44,BARBERIO MBARBERIO Mark,D,0.0,0.0,0.0,0.0,1.0,-1.0,14:48,26.0,0:34,1.0,5:43,0.0,4:41,0.0,4:24,../../../en/results/ice-hockey/results-men-gpa-000300-.htm,Canada,,
60,DEMERS JDEMERS Jason,D,0.0,0.0,0.0,0.0,0.0,1.0,16:04,27.0,0:35,0.0,5:35,0.0,5:18,0.0,5:11,../../../en/results/ice-hockey/results-men-gpa-000300-.htm,Canada,,
11,McBAIN JMcBAIN Jack,F,0.0,0.0,0.0,0.0,2.0,0.0,5:06,9.0,0:34,1.0,1:46,0.0,2:00,1.0,1:20,../../../en/results/ice-hockey/results-men-gpa-000300-.htm,Canada,,
20,GRANT AGRANT Alex,D,0.0,0.0,0.0,0.0,3.0,-3.0,10:47,18.0,0:35,1.0,4:26,0.0,3:28,2.0,2:53,../../../en/results/ice-hockey/results-men-gpa-000300-.htm,Canada,,
26,WINNIK DWINNIK Daniel,F,0.0,1.0,1.0,0.0,0.0,0.0,12:57,17.0,0:45,0.0,4:44,0.0,5:31,0.0,2:42,../../../en/results/ice-hockey/results-men-gpa-000300-.htm,Canada,,
27,CRACKNELL ACRACKNELL Adam,F,0.0,0.0,0.0,0.0,3.0,-1.0,10:07,15.0,0:40,1.0,4:46,1.0,3:06,1.0,2:15,../../../en/results/ice-hockey/results-men-gpa-000300-.htm,Canada,,
51,DESHARNAIS DDESHARNAIS David,F,0.0,0.0,0.0,0.0,0.0,-1.0,11:57,16.0,0:44,0.0,4:59,0.0,4:17,0.0,2:41,../../../en/results/ice-hockey/results-men-gpa-000300-.htm,Canada,,
1,LEVI DLEVI Devon,GK,,,,,,,,,,,,,,,,../../../en/results/ice-hockey/results-men-gpa-000300-.htm,Canada,,
5,ELLIS MELLIS Morgan,D,,,,,,,,,,,,,,,,../../../en/results/ice-hockey/results-men-gpa-000300-.htm,Canada,,
39,FERRARO LFERRARO Landon,F,,,,,,,,,,,,,,,,../../../en/results/ice-hockey/results-men-gpa-000300-.htm,Canada,,
29,COMMESSO DCOMMESSO Drew,GK,0.0,0.0,0.0,0.0,0.0,,0:00,,0:00,0.0,,0.0,,0.0,,../../../en/results/ice-hockey/results-men-gpa-000300-.htm,United States,,
31,MANN SMANN Strauss,GK,0.0,0.0,0.0,0.0,0.0,,60:00,,60:00,0.0,,0.0,,0.0,,../../../en/results/ice-hockey/results-men-gpa-000300-.htm,United States,,
11,AGOSTINO KAGOSTINO Kenny,F,1.0,0.0,1.0,2.0,1.0,2.0,13:45,24.0,0:34,0.0,4:24,0.0,4:46,1.0,4:35,../../../en/results/ice-hockey/results-men-gpa-000300-.htm,United States,,
20,KAMPFER SKAMPFER Steven,D,0.0,1.0,1.0,2.0,0.0,1.0,19:40,34.0,0:34,0.0,6:05,0.0,5:30,0.0,8:05,../../../en/results/ice-hockey/results-men-gpa-000300-.htm,United States,,
21,O'NEILL BO'NEILL Brian,F,0.0,1.0,1.0,0.0,5.0,2.0,12:20,21.0,0:35,1.0,3:34,4.0,4:33,0.0,4:13,../../../en/results/ice-hockey/results-men-gpa-000300-.htm,United States,,
42,NESS ANESS Aaron,D,0.0,0.0,0.0,0.0,0.0,3.0,18:01,33.0,0:32,0.0,7:38,0.0,4:36,0.0,5:47,../../../en/results/ice-hockey/results-men-gpa-000300-.htm,United States,,
51,MIELE AMIELE Andy,F,1.0,1.0,2.0,0.0,1.0,2.0,13:09,23.0,0:34,1.0,4:03,0.0,4:47,0.0,4:19,../../../en/results/ice-hockey/results-men-gpa-000300-.htm,United States,,
5,WARSOFSKY DWARSOFSKY David,D,0.0,0.0,0.0,0.0,2.0,-2.0,8:34,16.0,0:32,2.0,4:35,0.0,2:05,0.0,1:54,../../../en/results/ice-hockey/results-men-gpa-000300-.htm,United States,,
10,BENIERS MBENIERS Matty,F,0.0,0.0,0.0,0.0,1.0,-1.0,22:01,26.0,0:50,1.0,5:56,0.0,8:21,0.0,7:44,../../../en/results/ice-hockey/results-men-gpa-000300-.htm,United States,,
14,FABER BFABER Brock,D,0.0,0.0,0.0,0.0,1.0,1.0,24:04,32.0,0:45,0.0,7:45,1.0,9:28,0.0,6:51,../../../en/results/ice-hockey/results-men-gpa-000300-.htm,United States,,
16,ABRUZZESE NABRUZZESE Nick,F,0.0,0.0,0.0,0.0,2.0,0.0,16:10,22.0,0:44,1.0,6:08,1.0,5:10,0.0,4:52,../../../en/results/ice-hockey/results-men-gpa-000300-.htm,United States,,
67,KNIES MKNIES Matt,F,0.0,0.0,0.0,2.0,2.0,-1.0,18:00,23.0,0:46,0.0,5:59,2.0,6:38,0.0,5:23,../../../en/results/ice-hockey/results-men-gpa-000300-.htm,United States,,
8,SANDERSON JSANDERSON Jake,D,0.0,1.0,1.0,0.0,1.0,1.0,16:59,27.0,0:37,1.0,5:49,0.0,6:09,0.0,5:01,../../../en/results/ice-hockey/results-men-gpa-000300-.htm,United States,,
23,COOPER BCOOPER Brian,D,0.0,0.0,0.0,0.0,3.0,0.0,19:25,26.0,0:44,2.0,5:24,0.0,6:52,1.0,7:09,../../../en/results/ice-hockey/results-men-gpa-000300-.htm,United States,,
26,FARRELL SFARRELL Sean,F,0.0,1.0,1.0,0.0,0.0,0.0,12:34,19.0,0:39,0.0,5:17,0.0,3:59,0.0,3:18,../../../en/results/ice-hockey/results-men-gpa-000300-.htm,United States,,
27,CATES NCATES Noah,F,0.0,0.0,0.0,0.0,1.0,0.0,15:10,24.0,0:37,1.0,5:00,0.0,4:32,0.0,5:38,../../../en/results/ice-hockey/results-men-gpa-000300-.htm,United States,,
39,MEYERS BMEYERS Ben,F,1.0,0.0,1.0,0.0,4.0,0.0,16:15,27.0,0:36,3.0,5:30,0.0,4:24,1.0,6:21,../../../en/results/ice-hockey/results-men-gpa-000300-.htm,United States,,
6,PERBIX NPERBIX Nick,D,0.0,0.0,0.0,0.0,0.0,1.0,8:56,16.0,0:33,0.0,2:35,0.0,3:35,0.0,2:46,../../../en/results/ice-hockey/results-men-gpa-000300-.htm,United States,,
13,SMITH NSMITH Nathan,F,0.0,0.0,0.0,0.0,1.0,0.0,10:42,16.0,0:40,0.0,2:49,0.0,4:19,1.0,3:34,../../../en/results/ice-hockey/results-men-gpa-000300-.htm,United States,,
19,BRISSON BBRISSON Brendan,F,1.0,0.0,1.0,0.0,1.0,0.0,11:30,17.0,0:40,0.0,4:20,1.0,4:15,0.0,2:55,../../../en/results/ice-hockey/results-men-gpa-000300-.htm,United States,,
25,McLAUGHLIN MMcLAUGHLIN Marc,F,0.0,0.0,0.0,0.0,0.0,0.0,3:38,6.0,0:36,0.0,3:09,0.0,0:29,0.0,0:00,../../../en/results/ice-hockey/results-men-gpa-000300-.htm,United States,,
37,SHORE NSHORE Nick,F,0.0,1.0,1.0,0.0,1.0,1.0,11:25,19.0,0:36,0.0,3:25,0.0,3:17,1.0,4:43,../../../en/results/ice-hockey/results-men-gpa-000300-.htm,United States,,
4,HELLESON DHELLESON Drew,D,,,,,,,,,,,,,,,,../../../en/results/ice-hockey/results-men-gpa-000300-.htm,United States,,
12,HENTGES SHENTGES Sam,F,,,,,,,,,,,,,,,,../../../en/results/ice-hockey/results-men-gpa-000300-.htm,United States,,
35,NAGLE PNAGLE Pat,GK,,,,,,,,,,,,,,,,../../../en/results/ice-hockey/results-men-gpa-000300-.htm,United States,,
89,ABDELKADER JABDELKADER Justin,F,,,,,,,,,,,,,,,,../../../en/results/ice-hockey/results-men-gpa-000300-.htm,United States,,
69,SOROKINA MSOROKINA Maria,GK,0.0,0.0,0.0,0.0,0.0,,0:00,,0:00,0.0,,0.0,,0.0,,../../../en/results/ice-hockey/results-women-qfnl-000300-.htm,ROC,,
30,MERKUSHEVA VMERKUSHEVA Valeria,GK,0.0,0.0,0.0,0.0,0.0,,59:26,,59:26,0.0,,0.0,,0.0,,../../../en/results/ice-hockey/results-women-qfnl-000300-.htm,ROC,,
2,GONCHARENKO AGONCHARENKO Angelina,D,0.0,0.0,0.0,0.0,0.0,-2.0,18:19,25.0,0:43,0.0,6:17,0.0,6:14,0.0,5:48,../../../en/results/ice-hockey/results-women-qfnl-000300-.htm,ROC,,
13,PIROGOVA NPIROGOVA Nina,D,0.0,0.0,0.0,0.0,2.0,-3.0,19:27,24.0,0:48,1.0,5:29,0.0,5:42,1.0,8:16,../../../en/results/ice-hockey/results-women-qfnl-000300-.htm,ROC,,
18,SOSINA OSOSINA Olga,F,0.0,0.0,0.0,0.0,2.0,-2.0,19:35,24.0,0:48,0.0,5:13,1.0,5:43,1.0,8:39,../../../en/results/ice-hockey/results-women-qfnl-000300-.htm,ROC,,
27,KORZHAKOVA VKORZHAKOVA Veronika,F,0.0,1.0,1.0,0.0,0.0,-2.0,16:17,23.0,0:42,0.0,4:17,0.0,4:59,0.0,7:01,../../../en/results/ice-hockey/results-women-qfnl-000300-.htm,ROC,,
97,SHOKHINA ASHOKHINA Anna,F,0.0,1.0,1.0,0.0,5.0,-2.0,21:02,24.0,0:52,1.0,6:05,1.0,6:37,3.0,8:20,../../../en/results/ice-hockey/results-women-qfnl-000300-.htm,ROC,,
15,PAVLOVA VPAVLOVA Valeria,F,0.0,0.0,0.0,0.0,2.0,-2.0,21:31,26.0,0:49,0.0,6:47,2.0,6:11,0.0,8:33,../../../en/results/ice-hockey/results-women-qfnl-000300-.htm,ROC,,
26,DOBRODEYEVA YDOBRODEYEVA Yekaterina,F,0.0,0.0,0.0,0.0,0.0,0.0,16:18,21.0,0:46,0.0,5:52,0.0,5:55,0.0,4:31,../../../en/results/ice-hockey/results-women-qfnl-000300-.htm,ROC,,
29,VAFINA AVAFINA Alexandra,F,0.0,0.0,0.0,0.0,1.0,0.0,18:48,25.0,0:45,0.0,6:16,1.0,6:38,0.0,5:54,../../../en/results/ice-hockey/results-women-qfnl-000300-.htm,ROC,,
70,SHIBANOVA ASHIBANOVA Anna,D,0.0,0.0,0.0,2.0,4.0,0.0,22:25,29.0,0:46,1.0,5:51,1.0,7:42,2.0,8:52,../../../en/results/ice-hockey/results-women-qfnl-000300-.htm,ROC,,
72,SAVONINA ASAVONINA Anna,D,1.0,0.0,1.0,0.0,2.0,1.0,21:01,30.0,0:42,0.0,7:09,2.0,7:17,0.0,6:35,../../../en/results/ice-hockey/results-women-qfnl-000300-.htm,ROC,,
4,SMIRNOVA YSMIRNOVA Yulia,D,0.0,0.0,0.0,0.0,0.0,0.0,18:36,28.0,0:39,0.0,7:16,0.0,6:01,0.0,5:19,../../../en/results/ice-hockey/results-women-qfnl-000300-.htm,ROC,,
17,KADIROVA FKADIROVA Fanuza,F,1.0,0.0,1.0,0.0,2.0,1.0,16:01,23.0,0:41,0.0,4:53,0.0,6:14,2.0,4:54,../../../en/results/ice-hockey/results-women-qfnl-000300-.htm,ROC,,
19,PROVOROVA YPROVOROVA Yelena,D,0.0,1.0,1.0,0.0,1.0,0.0,18:47,26.0,0:43,0.0,6:41,0.0,6:57,1.0,5:09,../../../en/results/ice-hockey/results-women-qfnl-000300-.htm,ROC,,
42,BRATISHEVA OBRATISHEVA Oxana,F,0.0,0.0,0.0,0.0,1.0,0.0,17:20,23.0,0:45,1.0,5:11,0.0,6:01,0.0,6:08,../../../en/results/ice-hockey/results-women-qfnl-000300-.htm,ROC,,
87,LUCHNIKOVA PLUCHNIKOVA Polina,F,0.0,1.0,1.0,2.0,1.0,0.0,17:00,25.0,0:40,1.0,5:21,0.0,5:57,0.0,5:42,../../../en/results/ice-hockey/results-women-qfnl-000300-.htm,ROC,,
10,BELYAKOVA LBELYAKOVA Lyudmila,F,0.0,0.0,0.0,0.0,1.0,0.0,5:05,7.0,0:43,1.0,2:53,0.0,2:12,0.0,0:00,../../../en/results/ice-hockey/results-women-qfnl-000300-.htm,ROC,,
11,GANEYEVA LGANEYEVA Liana,D,0.0,0.0,0.0,0.0,0.0,0.0,1:11,2.0,0:35,0.0,1:11,0.0,0:00,0.0,0:00,../../../en/results/ice-hockey/results-women-qfnl-000300-.htm,ROC,,
22,BATALOVA MBATALOVA Maria,D,0.0,0.0,0.0,0.0,0.0,0.0,4:30,6.0,0:45,0.0,2:44,0.0,1:46,0.0,0:00,../../../en/results/ice-hockey/results-women-qfnl-000300-.htm,ROC,,
76,NIKOLAYEVA YNIKOLAYEVA Yekaterina,D,0.0,0.0,0.0,0.0,0.0,0.0,0:00,0.0,0:00,0.0,0:00,0.0,0:00,0.0,0:00,../../../en/results/ice-hockey/results-women-qfnl-000300-.htm,ROC,,
79,FALYAKHOVA LFALYAKHOVA Landysh,F,0.0,0.0,0.0,0.0,0.0,0.0,3:39,6.0,0:36,0.0,2:04,0.0,1:35,0.0,0:00,../../../en/results/ice-hockey/results-women-qfnl-000300-.htm,ROC,,
12,PECHNIKOVA MPECHNIKOVA Maria,D,,,,,,,,,,,,,,,,../../../en/results/ice-hockey/results-women-qfnl-000300-.htm,ROC,,
21,BOLGAREVA PBOLGAREVA Polina,F,,,,,,,,,,,,,,,,../../../en/results/ice-hockey/results-women-qfnl-000300-.htm,ROC,,
23,GREDZEN DGREDZEN Daria,GK,,,,,,,,,,,,,,,,../../../en/results/ice-hockey/results-women-qfnl-000300-.htm,ROC,,
59,DERGACHYOVA YDERGACHYOVA Yelena,F,,,,,,,,,,,,,,,,../../../en/results/ice-hockey/results-women-qfnl-000300-.htm,ROC,,
73,KULISHOVA VKULISHOVA Viktoria,F,,,,,,,,,,,,,,,,../../../en/results/ice-hockey/results-women-qfnl-000300-.htm,ROC,,
29,MAURER SMAURER Saskia,GK,0.0,0.0,0.0,0.0,0.0,,0:00,,0:00,0.0,,0.0,,0.0,,../../../en/results/ice-hockey/results-women-qfnl-000300-.htm,Switzerland,,
20,BRAENDLI ABRAENDLI Andrea,GK,0.0,0.0,0.0,0.0,0.0,,60:00,,60:00,0.0,,0.0,,0.0,,../../../en/results/ice-hockey/results-women-qfnl-000300-.htm,Switzerland,,
7,STALDER LSTALDER Lara,F,0.0,2.0,2.0,0.0,4.0,2.0,21:12,32.0,0:39,1.0,5:59,1.0,7:58,2.0,7:15,../../../en/results/ice-hockey/results-women-qfnl-000300-.htm,Switzerland,,
17,CHRISTEN LCHRISTEN Lara,D,0.0,0.0,0.0,0.0,1.0,1.0,24:35,35.0,0:42,0.0,6:35,1.0,10:25,0.0,7:35,../../../en/results/ice-hockey/results-women-qfnl-000300-.htm,Switzerland,,
22,LEEMANN SLEEMANN Sinja,D,0.0,0.0,0.0,0.0,0.0,2.0,24:36,35.0,0:42,0.0,7:42,0.0,9:45,0.0,7:09,../../../en/results/ice-hockey/results-women-qfnl-000300-.htm,Switzerland,,
24,RYHNER NRYHNER Noemi,F,0.0,0.0,0.0,0.0,0.0,0.0,8:52,13.0,0:40,0.0,6:15,0.0,1:42,0.0,0:55,../../../en/results/ice-hockey/results-women-qfnl-000300-.htm,Switzerland,,
25,MULLER AMULLER Alina,F,2.0,1.0,3.0,0.0,7.0,3.0,23:19,36.0,0:38,0.0,7:36,1.0,6:01,6.0,9:42,../../../en/results/ice-hockey/results-women-qfnl-000300-.htm,Switzerland,,
14,RASELLI ERASELLI Evelina,F,0.0,0.0,0.0,2.0,2.0,1.0,22:57,31.0,0:44,1.0,5:51,0.0,8:21,1.0,8:45,../../../en/results/ice-hockey/results-women-qfnl-000300-.htm,Switzerland,,
16,VALLARIO NVALLARIO Nicole,D,0.0,1.0,1.0,0.0,0.0,1.0,18:46,30.0,0:37,0.0,7:01,0.0,5:23,0.0,6:22,../../../en/results/ice-hockey/results-women-qfnl-000300-.htm,Switzerland,,
21,ENZLER RENZLER Rahel,F,0.0,0.0,0.0,0.0,2.0,0.0,8:30,12.0,0:42,1.0,6:03,0.0,1:42,1.0,0:45,../../../en/results/ice-hockey/results-women-qfnl-000300-.htm,Switzerland,,
23,BULLO NBULLO Nicole,D,0.0,0.0,0.0,2.0,0.0,0.0,16:42,29.0,0:34,0.0,4:50,0.0,6:05,0.0,5:47,../../../en/results/ice-hockey/results-women-qfnl-000300-.htm,Switzerland,,
26,RUEGG DRUEGG Dominique,F,1.0,0.0,1.0,0.0,4.0,0.0,17:47,29.0,0:36,2.0,5:02,0.0,6:31,2.0,6:14,../../../en/results/ice-hockey/results-women-qfnl-000300-.htm,Switzerland,,
9,SIGRIST SSIGRIST Shannon,D,0.0,0.0,0.0,0.0,0.0,0.0,11:53,21.0,0:33,0.0,4:01,0.0,2:19,0.0,5:33,../../../en/results/ice-hockey/results-women-qfnl-000300-.htm,Switzerland,,
15,ZIMMERMANN LZIMMERMANN Laura,F,0.0,0.0,0.0,0.0,3.0,-1.0,10:59,19.0,0:34,0.0,3:47,1.0,4:14,2.0,2:58,../../../en/results/ice-hockey/results-women-qfnl-000300-.htm,Switzerland,,
18,WETLI SWETLI Stefanie,D,0.0,0.0,0.0,0.0,0.0,0.0,12:01,20.0,0:36,0.0,4:16,0.0,2:27,0.0,5:18,../../../en/results/ice-hockey/results-women-qfnl-000300-.htm,Switzerland,,
71,LUTZ LMLUTZ Lena Marie,F,0.0,0.0,0.0,0.0,2.0,-1.0,10:56,20.0,0:32,1.0,4:00,0.0,4:57,1.0,1:59,../../../en/results/ice-hockey/results-women-qfnl-000300-.htm,Switzerland,,
88,STAENZ PSTAENZ Phoebe,F,1.0,0.0,1.0,0.0,7.0,2.0,18:52,27.0,0:41,1.0,5:08,2.0,6:34,4.0,7:10,../../../en/results/ice-hockey/results-women-qfnl-000300-.htm,Switzerland,,
3,FORSTER SFORSTER Sarah,D,0.0,0.0,0.0,0.0,0.0,0.0,6:46,9.0,0:45,0.0,4:13,0.0,2:33,0.0,0:00,../../../en/results/ice-hockey/results-women-qfnl-000300-.htm,Switzerland,,
8,QUENNEC KQUENNEC Kaleigh,F,0.0,0.0,0.0,0.0,0.0,0.0,3:18,5.0,0:39,0.0,2:20,0.0,0:58,0.0,0:00,../../../en/results/ice-hockey/results-women-qfnl-000300-.htm,Switzerland,,
28,MARTI AMARTI Alina,D,0.0,0.0,0.0,0.0,2.0,-1.0,8:33,16.0,0:32,0.0,1:45,2.0,4:50,0.0,1:58,../../../en/results/ice-hockey/results-women-qfnl-000300-.htm,Switzerland,,
98,MOY KMOY Keely,F,0.0,1.0,1.0,2.0,2.0,0.0,19:29,31.0,0:37,0.0,4:14,2.0,5:39,0.0,9:36,../../../en/results/ice-hockey/results-women-qfnl-000300-.htm,Switzerland,,
12,RUEDI LRUEDI Lisa,F,,,,,,,,,,,,,,,,../../../en/results/ice-hockey/results-women-qfnl-000300-.htm,Switzerland,,
39,SPIES CSPIES Caroline,GK,,,,,,,,,,,,,,,,../../../en/results/ice-hockey/results-women-qfnl-000300-.htm,Switzerland,,
33,aus den BIRKEN Daus den BIRKEN Danny,GK,0.0,0.0,0.0,0.0,0.0,,0:00,,0:00,0.0,,0.0,,0.0,,../../../en/results/ice-hockey/results-men-gpa-000400-.htm,Germany,,
35,NIEDERBERGER MNIEDERBERGER Mathias,GK,0.0,0.0,0.0,0.0,0.0,,60:00,,60:00,0.0,,0.0,,0.0,,../../../en/results/ice-hockey/results-men-gpa-000400-.htm,Germany,,
5,HOLZER KHOLZER Korbinian,D,1.0,0.0,1.0,0.0,4.0,1.0,18:27,27.0,0:41,2.0,6:03,1.0,6:02,1.0,6:22,../../../en/results/ice-hockey/results-men-gpa-000400-.htm,Germany,,
8,RIEDER TRIEDER Tobias,F,0.0,1.0,1.0,0.0,1.0,1.0,16:42,24.0,0:41,1.0,7:22,0.0,4:02,0.0,5:18,../../../en/results/ice-hockey/results-men-gpa-000400-.htm,Germany,,
38,WAGNER FWAGNER Fabio,D,0.0,0.0,0.0,0.0,2.0,1.0,14:03,26.0,0:32,1.0,5:06,0.0,5:19,1.0,3:38,../../../en/results/ice-hockey/results-men-gpa-000400-.htm,Germany,,
83,PFODERL LPFODERL Leonhard,F,0.0,0.0,0.0,0.0,3.0,1.0,15:25,21.0,0:44,0.0,3:58,1.0,4:41,2.0,6:46,../../../en/results/ice-hockey/results-men-gpa-000400-.htm,Germany,,
92,NOEBELS MNOEBELS Marcel,F,0.0,0.0,0.0,0.0,0.0,0.0,14:23,20.0,0:43,0.0,4:08,0.0,4:40,0.0,5:35,../../../en/results/ice-hockey/results-men-gpa-000400-.htm,Germany,,
15,LOIBL SLOIBL Stefan,F,0.0,0.0,0.0,0.0,2.0,1.0,12:31,17.0,0:44,1.0,4:52,1.0,4:13,0.0,3:26,../../../en/results/ice-hockey/results-men-gpa-000400-.htm,Germany,,
72,KAHUN DKAHUN Dominik,F,1.0,1.0,2.0,0.0,3.0,3.0,12:47,16.0,0:47,1.0,4:45,2.0,3:47,0.0,4:15,../../../en/results/ice-hockey/results-men-gpa-000400-.htm,Germany,,
85,BRANDT MBRANDT Marcel,D,1.0,0.0,1.0,2.0,4.0,0.0,14:55,19.0,0:47,4.0,3:57,0.0,5:08,0.0,5:50,../../../en/results/ice-hockey/results-men-gpa-000400-.htm,Germany,,
91,MULLER MMULLER Moritz,D,0.0,1.0,1.0,0.0,2.0,0.0,19:22,30.0,0:38,1.0,5:54,1.0,7:30,0.0,5:58,../../../en/results/ice-hockey/results-men-gpa-000400-.htm,Germany,,
95,TIFFELS FTIFFELS Frederik,F,0.0,0.0,0.0,0.0,2.0,2.0,14:41,19.0,0:46,1.0,4:57,1.0,5:00,0.0,4:44,../../../en/results/ice-hockey/results-men-gpa-000400-.htm,Germany,,
16,ABELTSHAUSER KABELTSHAUSER Konrad,D,0.0,0.0,0.0,0.0,2.0,1.0,13:37,20.0,0:40,0.0,4:42,0.0,5:02,2.0,3:53,../../../en/results/ice-hockey/results-men-gpa-000400-.htm,Germany,,
22,PLACHTA MPLACHTA Matthias,F,0.0,0.0,0.0,0.0,3.0,-1.0,16:16,21.0,0:46,2.0,5:41,1.0,4:52,0.0,5:43,../../../en/results/ice-hockey/results-men-gpa-000400-.htm,Germany,,
41,MULLER JMULLER Jonas,D,0.0,0.0,0.0,0.0,0.0,0.0,19:33,24.0,0:48,0.0,6:20,0.0,6:50,0.0,6:23,../../../en/results/ice-hockey/results-men-gpa-000400-.htm,Germany,,
86,PIETTA DPIETTA Daniel,F,0.0,0.0,0.0,0.0,1.0,-1.0,13:18,18.0,0:44,0.0,4:15,0.0,4:38,1.0,4:25,../../../en/results/ice-hockey/results-men-gpa-000400-.htm,Germany,,
89,WOLF DWOLF David,F,0.0,0.0,0.0,4.0,2.0,-1.0,12:59,20.0,0:38,0.0,4:41,1.0,3:19,1.0,4:59,../../../en/results/ice-hockey/results-men-gpa-000400-.htm,Germany,,
3,BITTNER DBITTNER Dominik,D,0.0,0.0,0.0,0.0,3.0,1.0,11:59,17.0,0:42,1.0,4:11,1.0,3:49,1.0,3:59,../../../en/results/ice-hockey/results-men-gpa-000400-.htm,Germany,,
21,KRAMMER NKRAMMER Nicolas,F,0.0,0.0,0.0,0.0,0.0,0.0,3:33,5.0,0:42,0.0,0:56,0.0,1:35,0.0,1:02,../../../en/results/ice-hockey/results-men-gpa-000400-.htm,Germany,,
34,KUHNHACKL TKUHNHACKL Tom,F,0.0,0.0,0.0,0.0,2.0,0.0,15:00,21.0,0:42,1.0,4:34,1.0,5:42,0.0,4:44,../../../en/results/ice-hockey/results-men-gpa-000400-.htm,Germany,,
42,EHLIZ YEHLIZ Yasin,F,0.0,0.0,0.0,4.0,1.0,0.0,12:21,18.0,0:41,0.0,3:27,1.0,4:07,0.0,4:47,../../../en/results/ice-hockey/results-men-gpa-000400-.htm,Germany,,
